Location,Price_Period,Date_Added_Updated,Description,Serviced
Harmony Estate Magodo Gra Phase 1 Ojodu Lagos,"4,500,000","  Updated 20 Feb 2023, Added 02 Jan 2023 ", FOR RENT: To let 4 bedroom duplex at harmony estate magodo isheri self compound. Rent: .. Read more ,
Ogombo Ajah Lagos,"1,600,000/year","  Updated 20 Feb 2023, Added 08 Jan 2023 ", FOR RENT: Newly built 3-bedroom flat in a secured estate off ogombo Road near abraham ades.. Read more ,Newly Built
Magodo Gra Phase 1 Ojodu Lagos,"4,000,000/year","  Updated 20 Feb 2023, Added 07 Feb 2023 ", FOR RENT: Newly built 4 bedroom terrace duplex in magodo phase 1 GRA for 4m.. Read more ,
Alapere Kosofe Ikosi Lagos,"1,300,000/year","  Updated 20 Feb 2023, Added 07 Feb 2023 "," FOR RENT: *2 bedroom ogudu/alapere 1.3m pop, painted, water, carpark, wardrobe, person.. Read more ",Newly Built
Adeniyi Jones Ikeja Lagos,"4,000,000/year","  Updated 20 Feb 2023, Added 26 Dec 2022 ", FOR RENT: Very nice 4 bedroom terrace duplex inside an estate at ADENIYI JONES IKEJA... Read more ,Serviced
Ligali Ayorinde Victoria Island Lagos,"2,800,000/year","  Updated 20 Feb 2023, Added 13 Feb 2023 "," FOR RENT: SHARP MINI FLAT APARTMENT AT LIGALI AYORINDE, VI A sharp and serviced Mini fl.. Read more ",Serviced
Roxbury Estate Ikota Lekki Lagos,"1,900,000/year","  Updated 20 Feb 2023, Added 28 Jan 2023 "," FOR RENT: JUST OUT!!! Fully Serviced Mini flat with fitted kitchen, Pantry and Guest T.. Read more ",Serviced
Chevron Lekki Lagos,"1,300,000/year","  Updated 20 Feb 2023, Added 28 Jan 2023 ", FOR RENT: JUST OUT!!! Brand New Fully Serviced Palour Studio for rent with 24hrs light.. Read more ,ServicedNewly Built
Heartwood Estate Lacampaigne Tropicana Ibeju Lekki Lagos,"5,000,000/year","  Updated 20 Feb 2023, Added 10 Nov 2022 ", FOR RENT: DIRECTION INSTRUCTION FOR SALE/LEASE (OWNER IS RELOCATING ABROAD) D.. Read more ,
Banana Island Ikoyi Lagos,"15,000,000/year","  Updated 20 Feb 2023, Added 17 Jan 2023 ", FOR RENT: EXQUISITELY FINISHED BRAND NEW 6BEDROOM TERRACE DUPLEX ON 3RD FLOORS WITH BQ AVA.. Read more ,
Ikota Lekki Lagos,"110,000,000","  Updated 19 Feb 2023, Added 12 Feb 2023 "," FOR SALE: This contemporary custom home offers unparalleled craftsmanship, exceptional ame.. Read more",Newly Built
Off Admiralty Way Lekki Lagos,"15,000,000/year","  Updated 20 Feb 2023, Added 17 Jan 2023 ", FOR RENT: NEWEST LEKKI PHASE 1 LEASE Serviced 8 bedroom semi-detached house (For Commer.. Read more ,
Facing Ikorodu Road Maryland Lagos,"30,000,000/year","  Updated 20 Feb 2023, Added 26 Nov 2022 "," FOR RENT: HOT n FRESH An Acre of land for long lease, (6plts) facing ikorodu road for l.. Read more ",
Along Isaac John Street Ikeja Gra Ikeja Lagos,"35,000,000/year","  Updated 20 Feb 2023, Added 26 Nov 2022 ", FOR RENT: *LAND FOR LEASE ON ISAAC JOHN IKEJA GRA* Land measuring 2400SQM along Isaac J.. Read more ,
Oniru Victoria Island Lagos,"60,000,000/year","  Updated 20 Feb 2023, Added 27 Nov 2022 ", FOR RENT: Shaldon Lagos AG: *PROPERTY FOR LONG LEASE* 1) *Oniru Bareland for Long Le.. Read more ,
Ikeja Lagos,"100,000/sqm","  Updated 20 Feb 2023, Added 27 Nov 2022 ", FOR RENT: *LUXURY OPEN PLAN OFFICE SPACES FOR LEASE (ON THE MAINLAND)* Scroll Down???? .. Read more ,
Facing Lekki Epe Express Way Ikate Lekki Lagos,"35,000,000/year","  Updated 20 Feb 2023, Added 27 Nov 2022 ", FOR RENT: Duplex Ikoyi/Lekki Lag AG: LEKKI LEASE SIZE: 2816 sqm PRICE: N35m per annu.. Read more ,
Orchid Road Chevron Lekki Lagos,"3,800,000/year","  Updated 20 Feb 2023, Added 16 Dec 2022 ", FOR RENT: 4-bedroom semi-detached with Bq @ Orchid road Rent: N3.8M Caution N350k .. Read more ,
Second Toll Gate Chevron Lekki Lagos,"4,500,000/year","  Updated 20 Feb 2023, Added 17 Dec 2022 ", FOR RENT: Fully Furnished Serviced Luxury 2bedrooms Terrace duplex with Swimming Pool in a.. Read more ,
Ikota Lekki Lagos,"2,500,000/year","  Updated 20 Feb 2023, Added 17 Dec 2022 "," FOR RENT: Newly Built 2 Bedroom @ Ikota Serviced Apartment For Rent Price: 2,500,000 Ser.. Read more ",
Amuwo Odofin Lagos,"10,000/sqm","  Updated 20 Feb 2023, Added 27 Nov 2022 "," FOR RENT: *WAREHOUSES FOR LEASE* : 1). *ISOLO*: 16,555sft N1,700 psft 2). *IKORODU*.. Read more ",
Orchid Road Chevron Lekki Lagos,"6,000,000/year","  Updated 20 Feb 2023, Added 16 Dec 2022 ", FOR RENT: Rent 6m asking Orchid road 4 bedrooms Semi detached duplex.. Read more ,
Oniru Victoria Island Lagos,"10,000,000/year","  Updated 20 Feb 2023, Added 28 Jan 2023 ", FOR RENT: FOR RENT Lovely 5-bedroom detached duplex Features - - Spacious bedrooms .. Read more ,
Milvaton Road Old Ikoyi Ikoyi Lagos,"20,000,000/year","  Updated 20 Feb 2023, Added 16 Dec 2022 ", FOR RENT: FOR RENT - IKOYI A topnotch serviced detached house having four bedrooms with.. Read more ,
Agungi Lekki Lagos,"3,000,000/year","  Updated 20 Feb 2023, Added 26 Jan 2023 ", FOR RENT: *JUST NOW/TO LET SEMI DIRECT BRIEF *DESCRIPTION 2 BEDROOMS FLAT APARTMENT AL.. Read more ,
Chevron Lekki Lagos,"4,000,000/year","  Updated 20 Feb 2023, Added 26 Jan 2023 ", FOR RENT: *TO LET An Exquisite 4 Bedroom Semi- Detached Duplex (Spacious) *Location:.. Read more ,
Ilaje Ajah Lagos,"3,500,000/year","  Updated 20 Feb 2023, Added 26 Jan 2023 ", FOR RENT: Direct rent Units of three bedroom apartments Location: Sterling cooperati.. Read more ,
Osapa London Lekki Lagos,"3,800,000/year","  Updated 20 Feb 2023, Added 25 Jan 2023 "," FOR RENT: 3 bedroom Terrace duplex, Osapa London. Rent 3,8Million sc 500k caution 300k leg.. Read more ",
Chevron Lekki Lagos,"10,000,000/year","  Updated 20 Feb 2023, Added 26 Jan 2023 ", FOR RENT: *TO LET *DIRECT INSTRUCTION *CHEVRON *Fully Furnished 4 Bedroom Semi-De.. Read more ,
Lekki Lagos,"6,000,000/year","  Updated 20 Feb 2023, Added 07 Feb 2023 ", FOR RENT: Tastefully built 3 bedroom flat with full facilities at Lekki phase 1. Rent is 6.. Read more ,
Ikota Lekki Lagos,"3,500,000/year","  Updated 20 Feb 2023, Added 07 Feb 2023 ", FOR RENT: Brand new 4 bedroom duplex for rent in Ikota GRA Rent 3.5m Agency 350k Lega.. Read more ,
Abijo Ajah Lagos,"2,000,000/year","  Updated 20 Feb 2023, Added 25 Jan 2023 ", FOR RENT: 4 Bedroom Duplex in a Semi Detached compound that can house 5Cars and green area.. Read more ,
Osborne Foreshore Estate Ikoyi Lagos,"15,000,000/year","  Updated 20 Feb 2023, Added 07 Feb 2023 "," FOR RENT: 3 BEDROOM TERRACE DUPLEX FOR RENT !!! Location: Ikoyi , Lagos Price: 15m per.. Read more ",
Lekki Phase 1 Lekki Lagos,"6,000,000/year","  Updated 20 Feb 2023, Added 13 Dec 2022 ", FOR RENT: FURNISHED FLAT TO LET at Lekki Phase I A tastefully furnished 2-Bedroom Flat .. Read more ,
Lekki Lagos,"17,000,000/year","  Updated 20 Feb 2023, Added 17 Jan 2023 ", FOR RENT: EXTREMELY MASSIVE SPACIOUS 10 BEDROOMS FULLY DETACHED DUPLEX WITH 2 ROOMS BQ FOR.. Read more ,
Glover Road Ikoyi Lagos,"16,000,000/year","  Updated 20 Feb 2023, Added 17 Jan 2023 ", FOR RENT: Fully Serviced Spacious 4-bedroom Semi-detached duplex with a room BQ in Secured.. Read more ,
Banana Island Ikoyi Lagos,"8,500,000/year","  Updated 20 Feb 2023, Added 12 Dec 2022 ", FOR RENT: AVAILABLE FOR LEASE Newly 2bedroom and 3bedroom apartment with BQ swimming po.. Read more ,
Osapa London Lekki Lagos,"8,000,000/year","  Updated 20 Feb 2023, Added 28 Jan 2023 "," FOR RENT: Newly Built 5bedroom fully detached duplex at Osapa,Lekki.... -En-suite rooms.... Read more ",
Ikate Lekki Lagos,"4,000,000/year","  Updated 20 Feb 2023, Added 16 Dec 2022 ", FOR RENT: FRESH LETTING Brand new 3 bedroom flat apartment @ *IKATE ELEGUSHI LEKKI.* .. Read more ,
Oladimeji Close Lekki Phase 1 Lekki Lagos,"12,000,000/year","  Updated 20 Feb 2023, Added 28 Sep 2022 ", FOR RENT: SEMI DIRECT BRIEF FOR LEASE PROPERTY COMMERCIAL PURPOSE Furnished 4 bedroo.. Read more ,
Alagomeji Yaba Lagos,"1,000,000/year","  Updated 20 Feb 2023, Added 09 Feb 2023 ", FOR RENT: Newly built 1 bedroom flat for rent in a gated estate At alagomeji Yaba Rent:.. Read more ,
Chevron Lekki Lagos,"7,000,000/year","  Updated 20 Feb 2023, Added 09 Feb 2023 ", FOR RENT: 5bedroom duplex at Chevy’View estate Rent 7m Caution fee 400k Legal fee 10% .. Read more ,
Oniru Victoria Island Lagos,"5,550,000/year","  Updated 20 Feb 2023, Added 25 Jan 2023 ", FOR RENT: 3 Bedroom fully serviced flat with BQ (1st floor vacant ) Location - Off Pala.. Read more ,
Chevron Lekki Lagos,"3,500,000/year","  Updated 20 Feb 2023, Added 25 Jan 2023 ", FOR RENT: DIRECT BRIEF BRAND NEW 4-bedroom Semi-Detached duplex with fully fitted kitche.. Read more ,
Kofo Abayomi Victoria Island Lagos,"7,000,000/year","  Updated 20 Feb 2023, Added 25 Jan 2023 "," FOR RENT: Letting in Victoria Island. 3 bedroom flat for rent on Ojora close, Victoria .. Read more ",
Sangotedo Lagos,"3,100,000/year","  Updated 20 Feb 2023, Added 09 Feb 2023 ", FOR RENT: Topnotch and tastefully well designed and finished NEWLY BUILT 4 terrace duplex .. Read more ,
Lekki Lagos,"6,000,000/year","  Updated 20 Feb 2023, Added 09 Feb 2023 ", FOR RENT: *TO LET IN LEKKI PHASE 1 3-Bed Flat with En-Suite Rooms + an En-Suite Bq that.. Read more ,
Igbo Efon Lekki Lagos,"2,800,000/year","  Updated 20 Feb 2023, Added 25 Jan 2023 ", FOR RENT: Letting EXECUTIVE AMERICAN STANDARD APARTMENTS OFF ALPHA BEACH ROAD LEKKI .. Read more ,
Berger Ojodu Lagos,"4,000,000/year","  Updated 20 Feb 2023, Added 26 Jan 2023 ", FOR RENT: Letting 5 bedroom duplex at ojodu Berger in an estate available for rent 4m per.. Read more ,
Lekki Lagos,"10,000,000/year","  Updated 20 Feb 2023, Added 09 Feb 2023 ", FOR RENT: *LOVELY NEWLY BUILT 4 BEDROOM SEMI DETACH DUPLEX WITH A MAID QUARTER IS AVAILABL.. Read more ,
Lekki Lagos,"5,000,000/year","  Updated 20 Feb 2023, Added 09 Feb 2023 ", FOR RENT: *AVAILABLE TO LET IN LEKKI PHASE I 2 bedroom self serviced apartment availabl.. Read more ,
Banana Estate Lekki Lagos,"100,000,000","  Updated 19 Feb 2023, Added 02 Feb 2023 ", FOR SALE: **4sale @ Lekki off Alpha Beach Rd. Vacant & Tastefully built 4 bedrooms fully .. Read more,
Lekki Lagos,"4,500,000/year","  Updated 20 Feb 2023, Added 09 Feb 2023 ", FOR RENT: Newly built 3-bedroom flat for rent in a gated estate Lekki right Rent 4.5m .. Read more ,
Victoria Island Lagos,"5,000,000/year","  Updated 20 Feb 2023, Added 25 Jan 2023 ", FOR RENT: To Let. Space For Spa and Makeup Studio. Location:- Victoria Island Price:-.. Read more ,
Ikota Lekki Lagos,"5,000,000/year","  Updated 20 Feb 2023, Added 20 Nov 2022 ", FOR RENT: TO-LET A VERY LOVELY AND SPACIOUS 4-BEDROOM SEMI-DETACHED HOUSE WITH BQ IN WE.. Read more ,
Abraham Adesanya Estate Ajah Lagos,"2,700,000/year","  Updated 20 Feb 2023, Added 18 Dec 2022 ", FOR RENT: Just out to-let BROWN NEW 3bedroom flat at ABRAM ADESANYA IN A MINI ESTATE WE.. Read more ,
Sangotedo Ajah Lagos,"2,500,000/year","  Updated 20 Feb 2023, Added 18 Dec 2022 "," FOR RENT: A serviced 2 bedroom flat on first floor @ citadel view, off Canaan land, sangot.. Read more ",
Cole Street Off Olufemi Street Surulere Lagos,"1,500,000/year","  Updated 20 Feb 2023, Added 06 Jan 2023 ", FOR RENT: To Let New House of 2 bedroom and miniflats wit POP ceiling Car park runnin.. Read more ,
Lawanson Surulere Lagos,"1,500,000/year","  Updated 20 Feb 2023, Added 06 Jan 2023 "," FOR RENT: TO-LET A newly renovated 3-bedroom flat with all room ensuite, 2-bedroom flat.. Read more ",
Lawanson Surulere Lagos,"1,200,000/year","  Updated 20 Feb 2023, Added 06 Jan 2023 "," FOR RENT: TO-LET A newly renovated 3-bedroom flat with all room ensuite, 2 bedroom flat, .. Read more ",
Off Diya Street Rd Behind Zenith Bank Gbagada Lagos,"5,000,000/year","  Updated 20 Feb 2023, Added 06 Jan 2023 ", FOR RENT: To Let/Lease 5 bedrooms detached duplex @ Off Diya street Rd behind Zenith b.. Read more ,
Pedro Shomolu Lagos,"1,200,000/year","  Updated 20 Feb 2023, Added 06 Jan 2023 ", FOR RENT: EXECUTIVE 2-BEDROOM FLAT AT OSHIPITAN STR. OFF PEDRO RD. OWOTUTU BUS STOP PEDRO... Read more ,
Opebi Ikeja Lagos,"2,500,000/year","  Updated 20 Feb 2023, Added 06 Jan 2023 ", FOR RENT: A NEWLY AND WELL TASTEFULLY FINISHED BLOCK OF 5 NO'S. OF 2 BEDROOM FLAT WITH ALL.. Read more ,
Old Ikoyi Ikoyi Lagos,"11,000,000/year","  Updated 20 Feb 2023, Added 06 Jan 2023 ", FOR RENT: Property Description Luxury 4-Bedroom terrace with a BQ located within a mini.. Read more ,
Off Brown Road Aguda Surulere Lagos,"2,000,000/year","  Updated 20 Feb 2023, Added 11 Jan 2023 ", FOR RENT: *TO LET. A NEWLY BUILT SPECTACULAR 12 UNITS OF 2BEDROOM FLAT WITH ALL ROOMS E.. Read more ,
Vgc Lekki Lagos,"3,500,000/year","  Updated 20 Feb 2023, Added 12 Jan 2023 ", FOR RENT: Newly and exquisitely built 4 bedroom terrace with a swimming pool in an estate .. Read more ,
Ikate Lekki Phase 1 Lekki Lagos,"7,000,000/year","  Updated 20 Feb 2023, Added 24 Dec 2022 "," FOR RENT: 3 bedroom Terrace + Swimming pool in Ikate, Lekki to let @ N7m & SC @ N750k *.. Read more ",
Off Admiralty Way Lekki Phase 1 Lekki Lagos,"15,000,000/year","  Updated 20 Feb 2023, Added 24 Dec 2022 ", FOR RENT: **For Lease** 5 Bedroom Fully Detached Duplex | Swimming Pool | 2 Room Bq | .. Read more ,
Oniru Victoria Island Lagos,"6,000,000/year","  Updated 20 Feb 2023, Added 06 Jan 2023 "," FOR RENT: 3 Bedroom Apartment with BQ for rent Location Oniru Estate, VI Rent - N6m.. Read more ",
Osborne Foreshore Estate Ikoyi Lagos,"11,500,000/year","  Updated 20 Feb 2023, Added 06 Jan 2023 ", FOR RENT: Luxury brand new 1&2bed apartment for rent in ikoyi. 2 Bed: N11.5m 1 Bed.. Read more ,
Oduduwa Way Ikeja Gra Ikeja Lagos,"20,000,000/year","  Updated 20 Feb 2023, Added 05 Jan 2023 "," FOR RENT: *FOR LEASE - IKEJA GRA, LAGOS 2 UNITS OF BUILDINGS 5 BEDROOM HOUSES FOR LONG/.. Read more ",
Ikeja Gra Ikeja Lagos,"8,000,000/year","  Updated 20 Feb 2023, Added 13 Dec 2022 ", FOR RENT: LEASE AT GRA IKEJA LAGOS: SUITABLE FOR BOTH RESIDENTIAL AND COMMERCIAL: 4 .. Read more ,
Akin Ogunlewe Victoria Island Lagos,"15,000,000/year","  Updated 20 Feb 2023, Added 13 Dec 2022 "," FOR RENT: 7 units of luxury 3-bedroom flat with reception, inbuilt speakers, elevator, gym.. Read more ",
William Estate Surulere Lagos,"3,000,000/year","  Updated 20 Feb 2023, Added 11 Jan 2023 ", FOR RENT: TOLET. A SUPERB LEKKI STANDARD NEWLY BUILT 3BEDROOM FLAT UPSTAIRS SECOND FLOO.. Read more ,
Akeem Odumosu Street Magodo Gra Phase 1 Ojodu Lagos,"6,000,000/year","  Updated 20 Feb 2023, Added 11 Jan 2023 ", FOR RENT: TO LET 5BED ROOM DETACHED HOUSE WITH A ROOM BQ ALL ROOMS ARE EN-SUITE. AKEEM O.. Read more ,
Lekki Phase 1 Lekki Lagos,"7,000,000/year","  Updated 20 Feb 2023, Added 27 Dec 2022 ", FOR RENT: To let tastefully built brand new 4 bedroom semi detached duplex in a secured en.. Read more ,
Oregun Ikeja Lagos,"4,000,000/year","  Updated 20 Feb 2023, Added 11 Jan 2023 "," FOR RENT: To let!!! A newly renovated 4-bedroom semi detached house ensuite, at off Or.. Read more ",
Aguda Surulere Lagos,"2,500,000/year","  Updated 20 Feb 2023, Added 11 Jan 2023 ", FOR RENT: 3 bedroom House for rent Aguda Surulere Lagos.. Read more ,
Chevron Lekki Lagos,"3,500,000/year","  Updated 20 Feb 2023, Added 12 Jan 2023 ", FOR RENT: *Location: van Daniel orchid Price - 3.5.M. Legal fee: 10% Agency fee:10% .. Read more ,
Osapa London Lekki Lagos,"3,500,000/year","  Updated 20 Feb 2023, Added 12 Jan 2023 ", FOR RENT: 3 bedroom flat Location osapa London Rent 3.5m Caution 300k Agency and leg.. Read more ,
Lekki Lagos,"10,000,000/year","  Updated 20 Feb 2023, Added 12 Jan 2023 "," FOR RENT: TO LET Extremely spacious 5 bedroom detached duplex all en suite, 3 living ro.. Read more ",
Lekki Lagos,"6,000,000/day","  Updated 20 Feb 2023, Added 12 Jan 2023 ", FOR RENT: *3 bedroom flat For Rent or Shortlet Lekki phase 1 *Rent 6m per annum *Sho.. Read more ,
Ikota Lekki Lagos,"3,000,000/year","  Updated 20 Feb 2023, Added 12 Jan 2023 ", FOR RENT: 4 bedroom duplex for rent location lekki county home Rent 3m agency 10%.. Read more ,
Ikota Lekki Lagos,"7,500,000/year","  Updated 20 Feb 2023, Added 12 Jan 2023 ", FOR RENT: Fully detached 5 bedroom duplex for rent at ikota 7.5m.. Read more ,
Banana Island Ikoyi Lagos,"5,000,000/year","  Updated 20 Feb 2023, Added 08 Feb 2023 "," FOR RENT: FOR RENT AT SHORELINE ESTATE, IKOYI OFF BANANA ISLAND ROAD 3 UNITS OF FULLY F.. Read more ",Newly Built
Sangotedo Ajah Lagos,"3,200,000/year","  Updated 20 Feb 2023, Added 12 Jan 2023 "," FOR RENT: RENT,,, 5 BEDROOM SEMI DETACHED DUPLEX WITH AN INBUILT BQ,,. .. Read more ",
Aguda Surulere Lagos,"2,000,000/year","  Updated 20 Feb 2023, Added 22 Dec 2022 ", FOR RENT: *Just out now Exquisitely finished modern massive 3 & 2 bedroom apartment wi.. Read more ,
Lekki Phase 1 Lekki Lagos,"6,000,000/year","  Updated 20 Feb 2023, Added 24 Dec 2022 ", FOR RENT: Brand New 3 uunits of 3 bedroom at Lekki phase 1 for rent 6m per unit Legal 10 .. Read more ,
Victoria Island Lagos,"10,000,000/year","  Updated 20 Feb 2023, Added 14 Nov 2022 ", FOR RENT: 4-BEDROOM TERRACE DUPLEX FOR RENT AMENITIES Includes: ** 4 Bedrooms ensui.. Read more ,
Lekki Conservation Road Chevron Lekki Lagos,"5,000,000/year","  Updated 20 Feb 2023, Added 12 Nov 2022 "," FOR RENT: New Listing Alert! FULLY SERVICED 4 BEDROOM TERRACE DUPLEX, WELL FINISHED HO.. Read more ",Serviced
Adeniyi Jones Ikeja Lagos,"7,000,000/year","  Updated 20 Feb 2023, Added 12 Nov 2022 "," FOR RENT: Hot Letting Brand new four-bedroom terraced duplex, all rooms ensuite with a .. Read more ",
Lekki Phase 1 Lekki Lagos,"6,000,000/year","  Updated 20 Feb 2023, Added 28 Jan 2023 "," FOR RENT: Semi-direct brief 4 Bedroom Townhouse, 3 bedroom Townhouse, and 2 bedroom Fl.. Read more ",
"Just Behind Davitech Fuel Station, Oribanwa, Facing Oribanwa Phase 2 Entrance. Oribanwa Ibeju Lekki Lagos","5,000,000/year","  Updated 20 Feb 2023, Added 12 Nov 2022 "," FOR RENT: *FOR LEASE/ SALE IN ORIBANWA, LAGOS* A 7 BEDROOM WELL BUILT AND SPACIOUS DUPL.. Read more ",
Festac Amuwo Odofin Lagos,"2,000,000/year","  Updated 20 Feb 2023, Added 28 Jan 2023 ", FOR RENT: *FLATS TO LET: 7TH AVENUE FESTAC Executive exquisitely finished new 2 nos of.. Read more ,
Ikoyi Lagos,"15,000,000/year","  Updated 20 Feb 2023, Added 28 Jan 2023 ", FOR RENT: 12. OLD IKOYI RENTALS Luxury 3 bedroom apartment located at OLD Ikoyi for rent .. Read more ,
Sabo Yaba Lagos,"3,500,000/year","  Updated 20 Feb 2023, Added 28 Jan 2023 "," FOR RENT: *To Let 4 Bedroom flat all rooms en-suite with guest toilet, wardrobe, kitch.. Read more ",
Buena Vista Estate Chevron Lekki Lagos,"4,000,000/year","  Updated 20 Feb 2023, Added 12 Nov 2022 ", FOR RENT: *Quick Direct Lettings* 1. A relatively new fully serviced 3bedroom semi deta.. Read more ,
Ortedola Berger Omole Phase 2 Ojodu Lagos,"4,000,000/year","  Updated 20 Feb 2023, Added 12 Nov 2022 "," FOR RENT: For rent: Hot and still fresh 4 bedroom duplex with all room ensuite, large sitt.. Read more ",
Agoro Odiyan Street Victoria Island Lagos,"4,500,000/year","  Updated 20 Feb 2023, Added 28 Jan 2023 ", FOR RENT: 2 Bedroom Apartment Rent: 4.5m Legal fee: 10% Agency fee: 10% Caution fee:.. Read more ,Furnished
Victoria Island Lagos,"25,000,000/year","  Updated 20 Feb 2023, Added 12 Nov 2022 "," FOR RENT: TO LET IN VICTORIA ISLAND, LAGOS. 5 Bedroom Fully Detached Duplex in VI. Ava.. Read more ",
Idado Lekki Lagos,"3,000,000/year","  Updated 20 Feb 2023, Added 28 Jan 2023 "," FOR RENT: Spacious, well-built 3-bedroom flat inside Idado estate. The property is sharp a.. Read more ",
Off Oduduwa Crescent Ikeja Gra Ikeja Lagos,"30,000,000/year","  Updated 20 Feb 2023, Added 11 Nov 2022 "," FOR RENT: GRA LETTING Description:- Fully detached house of 10 bedrooms full detached,.. Read more ",
Karimu Kotun Victoria Island Lagos,"50,000,000","  Updated 20 Feb 2023, Added 11 Nov 2022 ", FOR RENT: Long lease commercial Former Stanbic bank building Plot 1321 karimu kotun st.. Read more ,
Ikota Lekki Lagos,"5,500,000/year","  Updated 20 Feb 2023, Added 16 Dec 2022 ", FOR RENT: Selling!! Luxury and tastefully finished 5 Bedroom Fully Detached duplex with BQ.. Read more ,
Oniru Victoria Island Lagos,"8,000,000/year","  Updated 20 Feb 2023, Added 20 Dec 2022 ", FOR RENT: 3 Bedroom flat with BQ at Oniru Fully furnished All ensuite Fitted kitchen .. Read more ,
Lekki Lagos,"3,500,000/year","  Updated 20 Feb 2023, Added 08 Feb 2023 ", FOR RENT: For Rent Newly Built Mini Flat in lekki phase 1 Rent- 3.5million Service.. Read more ,
Allen Avenue Ikeja Lagos,"5,000,000/year","  Updated 20 Feb 2023, Added 22 Dec 2022 ", FOR RENT: 5 bed duplex Allen 5m.. Read more ,
Vgc Lekki Lagos,"7,000,000/year","  Updated 20 Feb 2023, Added 22 Dec 2022 ", FOR RENT: 5Bedtoom Detached with 2roooms BQ Location - VGC Rent - N7M. P.a x 2yrs.. Read more ,
Ajah Lagos,"2,500,000/year","  Updated 20 Feb 2023, Added 22 Dec 2022 ", FOR RENT: 4-bedroom duplex with BQ at Ajah. A 1-minute walk from the express road. Rent.. Read more ,
Magodo Gra Phase 1 Ojodu Lagos,"2,000,000/year","  Updated 20 Feb 2023, Added 22 Dec 2022 ", FOR RENT: To Let 3 Bedroom Flat 2 in compound Gateway zone magodo phase1 #2M per annum.. Read more ,
Oral Estate Lekki Lagos,"5,000,000/year","  Updated 20 Feb 2023, Added 22 Dec 2022 "," FOR RENT: Direct Brief 4 Bedroom Semidetached Duplex with a BQ for Rent Oral Extension, Le.. Read more ",
Lekki Phase 1 Lekki Lagos,"3,500,000/year","  Updated 20 Feb 2023, Added 22 Dec 2022 ", FOR RENT: Rental listings Self-serviced 2 Bedroom apartment for rent Rent: N3.5m.. Read more ,
Awolowo Road Ikoyi Lagos,"60,000/sqm","  Updated 20 Feb 2023, Added 29 Oct 2022 "," FOR RENT: *DIRECT BRIEF *Office spaces available for lease on awolowo road, Ikoyi Pe.. Read more ",
South West Awolowo Road Ikoyi Lagos,"8,000,000/year","  Updated 20 Feb 2023, Added 28 Jan 2023 "," FOR RENT: FLATS FOR RENT (LIZ2511) off Awolowo road Ikoyi, Southwest Ikoyi Lagos Newly.. Read more ",
Chevron Lekki Lagos,"4,500,000/year","  Updated 20 Feb 2023, Added 22 Dec 2022 ", FOR RENT: Spacious 4 Bedroom Semi Detached Duplex with BQ Rent: N4.5m Features: Se.. Read more ,
Gra Banana Island Ikoyi Lagos,"12,000,000/year","  Updated 20 Feb 2023, Added 22 Dec 2022 ", FOR RENT: JUST OUT DIRECT LISTINGS 4 BEDROOM+BQ APARTMENT SITUATED AT BANANA ISLAND .. Read more ,
Adeniyi Jones Ikeja Lagos,"9,000,000/year","  Updated 20 Feb 2023, Added 28 Jan 2023 "," FOR RENT: Fully furnished five bedroom fully detached duplex with sec house ,bq in an esta.. Read more ",
Bogije Awoyaya Ajah Lagos,"4,000,000/year","  Updated 20 Feb 2023, Added 29 Nov 2022 ", FOR RENT: *SEMI-DIRECT* 3-BEDROOM BUNGALOW WITH 3-ROOM BQ SITTING ON ABOUT 1200SQM OF L.. Read more ,
Mazamaza Amuwo Odofin Lagos,"7,000,000/year","  Updated 20 Feb 2023, Added 07 Oct 2022 ", FOR RENT: 21) *Filling Station For Lease at Mazamaza axis of Lagos State.* *Station Of.. Read more ,
Isaac John Street Ikeja Gra Ikeja Lagos,"20,000,000","  Updated 20 Feb 2023, Added 19 Feb 2023 ", FOR RENT: *?? TRENDING COMMERCIAL LEASE* - An exquisitely finished 220sqm ground floor .. Read more ,
Shoreline Estate Mojisola Onikoyi Estate Ikoyi Lagos,"25,000,000","  Updated 20 Feb 2023, Added 19 Feb 2023 ", FOR RENT: *SEMI-DIRECT BRIEF* *5BEDROOM SEMI DETACHED HOUSE WITH BQ* LOCATION : SHOR.. Read more ,
Oniru Victoria Island Lagos,"4,500,000","  Updated 20 Feb 2023, Added 19 Feb 2023 ", FOR RENT: TO LET EXECUTIVE AND SPACIOUS SELF SERVICED TWO (2) BEDROOM APARTMENT IN A SE.. Read more ,
Lekki Lagos,"7,000,000/year","  Updated 20 Feb 2023, Added 09 Feb 2023 ", FOR RENT: TO LET SPACIOUS 4 BEDROOM SEMI-DETACHED WITH BQ RENT: 7MILLION AGENCY:10% .. Read more ,
Saka Tinubu Victoria Island Lagos,"140,000/sqm","  Updated 20 Feb 2023, Added 19 Feb 2023 "," FOR RENT: *TO LET* Office space at saka Tinubu , vi …. Lagos A 5 Floors office space wit.. Read more ",
Lekki Phase 1 Lekki Lagos,"17,000,000/day","  Updated 20 Feb 2023, Added 19 Nov 2022 ", FOR RENT: Semi Direct Brief For Rent A self service 5 bedroom fully detached duplex wit.. Read more ,
Lekki Phase 1 Lekki Lagos,"12,000,000/year","  Updated 20 Feb 2023, Added 19 Nov 2022 ", FOR RENT: Direct briefs. A spacious 5 bedroom duplex with 2bq for rent Off freedom wa.. Read more ,
